StimulusID,,,,,,,,Word,sum.p,A12YM8XYCDEA3.p,A2C0QNEIOSKAV5.p,A3SKEW89V5S0DI.p,A70L26UXLTGLC.p,AVXEDARJC5HLU.p,Switchboard
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,1
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,education,0.2,0,1,0,0,0,1
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,administration,0.2,0,1,0,0,0,1
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,so,0,0,0,0,0,0,0
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,basically,0,0,0,0,0,0,0
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,wore,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,dresses,1,1,1,1,1,1,1
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_18,sw02486,sw02486,1,-1,sw02486u,TRUE,minNumSelected=1,heels,0.8,1,0,1,1,1,1
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,okay,0,0,0,0,0,0,-
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,so,0,0,0,0,0,0,-
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,latest,0,0,0,0,0,0,1
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,movie,0.6,0,1,0,1,1,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,i've,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,seen,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,thought,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,fantastic,0.4,0,1,1,0,0,1
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,0
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,Dances,1,1,1,1,1,1,1
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,With,1,1,1,1,1,1,-
s_19,sw02499,sw02499,1,-1,sw02499u,TRUE,minNumSelected=1,Wolves,1,1,1,1,1,1,1
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,yeah,0,0,0,0,0,0,0
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,-
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,three,0.6,0,1,1,1,0,1
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,cats,1,1,1,1,1,1,1
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_20,sw02510,sw02510,1,-1,sw02510u,TRUE,minNumSelected=1,dog,1,1,1,1,1,1,1
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,i'm,0,0,0,0,0,0,0
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,only,0,0,0,0,0,0,1
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,little,0,0,0,0,0,0,1
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,bit,0,0,0,0,0,0,0
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,familiar,0.2,0,1,0,0,0,0
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,with,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,Red,1,1,1,1,1,1,1
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,Sox,1,1,1,1,1,1,1
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,because,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,lived,0.2,0,1,0,0,0,0
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,up,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,Boston,0.8,0,1,1,1,1,1
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,for,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_21,sw02533,sw02533,1,-1,sw02533u,TRUE,minNumSelected=1,while,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,when,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,built,0.2,0,1,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,ten,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,years,0.2,0,1,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,ago,0.2,0,1,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,-
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,-
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,ran,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,around,0,0,0,0,0,0,0
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,hundred,1,1,1,1,1,1,1
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,forty,1,1,1,1,1,1,1
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,thousand,1,1,1,1,1,1,1
s_22,sw02547,sw02547,1,-1,sw02547u,TRUE,minNumSelected=1,dollars,0.6,0,0,1,1,1,1
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,um,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,most,0.2,0,1,0,0,0,0
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,stuff,0.4,0,1,0,0,1,0
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,up,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,until,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,now,0,0,0,0,0,0,1
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,recent,0.2,0,1,0,0,0,1
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,months,0,0,0,0,0,0,1
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,i-,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,i-,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,don't,0.6,1,0,1,1,0,0
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,have,0.6,1,0,1,1,0,0
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,any,0,0,0,0,0,0,-
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,problem,1,1,1,1,1,1,0
s_23,sw02554,sw02554,1,-1,sw02554u,TRUE,minNumSelected=1,with,0,0,0,0,0,0,-
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,that's,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,first,0.2,0,1,0,0,0,1
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,i've,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,ever,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,heard,0.6,0,1,1,0,1,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,haven't,0.4,1,0,0,1,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,heard,0.6,1,0,1,1,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,anything,0.4,0,1,1,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,too,0,0,0,0,0,0,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,much,0.4,0,0,1,0,1,0
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,about,0.4,1,1,0,0,0,-
s_24,sw02558,sw02558,1,-1,sw02558u,TRUE,minNumSelected=1,it,0.2,1,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,was,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,just,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,as,0,0,0,0,0,0,-
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,demonstration,1,1,1,1,1,1,1
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,show,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,those,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,who,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,were,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,watching,0.4,0,1,1,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,how,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,easily,0.4,1,0,0,1,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,obtainable,0.8,1,0,1,1,1,1
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,information,0.8,1,1,1,1,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,is,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,on,0,0,0,0,0,0,-
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,any,0,0,0,0,0,0,-
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,single,0,0,0,0,0,0,0
s_25,sw02559,sw02559,1,-1,sw02559u,TRUE,minNumSelected=1,person,0.4,0,0,1,0,1,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,educators,0.8,0,1,1,1,1,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,need,0,0,0,0,0,0,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,be,0,0,0,0,0,0,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,little,0,0,0,0,0,0,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,bit,0,0,0,0,0,0,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,more,0.2,1,0,0,0,0,0
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,open,1,1,1,1,1,1,-
s_26,sw02589,sw02589,1,-1,sw02589u,TRUE,minNumSelected=1,minded,0.8,1,0,1,1,1,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,oh,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,i'm,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,sure,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,i'm,0,0,0,0,0,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,sure,0.2,0,1,0,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,i-,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,this,0,0,0,0,0,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,is,0,0,0,0,0,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,one,0,0,0,0,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,time,0,0,0,0,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,Israelis,1,1,1,1,1,1,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,are,0,0,0,0,0,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,really,0.2,1,0,0,0,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,happy,0.6,1,1,1,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,have,0.2,0,0,0,1,0,0
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,their,0,0,0,0,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,big,0,0,0,0,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,brothers,0.4,0,1,1,0,0,1
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_27,sw02597,sw02597,1,-1,sw02597u,TRUE,minNumSelected=1,Americans,0.8,0,1,1,1,1,1
s_28,sw02598,sw02598,1,-1,sw02598u,TRUE,minNumSelected=1,i'd,0,0,0,0,0,0,0
s_28,sw02598,sw02598,1,-1,sw02598u,TRUE,minNumSelected=1,like,0.6,0,1,1,1,0,0
s_28,sw02598,sw02598,1,-1,sw02598u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_28,sw02598,sw02598,1,-1,sw02598u,TRUE,minNumSelected=1,see,0.4,1,1,0,0,0,1
s_28,sw02598,sw02598,1,-1,sw02598u,TRUE,minNumSelected=1,those,0.6,1,0,0,1,1,0
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,used,0.2,0,0,0,1,0,0
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,to,0.2,0,0,0,1,0,-
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,smoke,0.8,0,1,1,1,1,0
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,long,0.2,1,0,0,0,0,0
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,time,0.2,0,1,0,0,0,0
s_29,sw02611,sw02611,1,-1,sw02611u,TRUE,minNumSelected=1,ago,0.4,1,0,1,0,0,0
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,if,0,0,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,you,0,0,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,know,0,0,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,diesels,1,1,1,1,1,1,0
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,don't,0,0,0,0,0,0,0
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,require,0,0,0,0,0,0,0
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,mechanics,0.8,0,1,1,1,1,1
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,they,0,0,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,require,0.2,1,0,0,0,0,-
s_30,sw02615,sw02615,1,-1,sw02615u,TRUE,minNumSelected=1,plumbers,0.8,1,1,1,0,1,-
s_31,sw02617,sw02617,1,-1,sw02617u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,1
s_31,sw02617,sw02617,1,-1,sw02617u,TRUE,minNumSelected=1,would,0,0,0,0,0,0,0
s_31,sw02617,sw02617,1,-1,sw02617u,TRUE,minNumSelected=1,agree,1,1,1,1,1,1,1
s_31,sw02617,sw02617,1,-1,sw02617u,TRUE,minNumSelected=1,with,0,0,0,0,0,0,-
s_31,sw02617,sw02617,1,-1,sw02617u,TRUE,minNumSelected=1,you,0.2,0,1,0,0,0,0
s_31,sw02617,sw02617,1,-1,sw02617u,TRUE,minNumSelected=1,there,0,0,0,0,0,0,0
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,um,0,0,0,0,0,0,-
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,i,0.4,0,0,0,1,1,0
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,do,0.2,0,0,0,1,0,0
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,some,0.2,0,1,0,0,0,1
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,every,0,0,0,0,0,0,-
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,now,0.8,1,1,1,0,1,0
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,and,0.2,1,0,0,0,0,-
s_32,sw02627,sw02627,1,-1,sw02627u,TRUE,minNumSelected=1,then,0.8,1,1,1,0,1,0
s_33,sw02641,sw02641,1,-1,sw02641u,TRUE,minNumSelected=1,um,0,0,0,0,0,0,-
s_33,sw02641,sw02641,1,-1,sw02641u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_33,sw02641,sw02641,1,-1,sw02641u,TRUE,minNumSelected=1,got,0.2,0,1,0,0,0,0
s_33,sw02641,sw02641,1,-1,sw02641u,TRUE,minNumSelected=1,two,0.6,1,0,1,1,0,1
s_33,sw02641,sw02641,1,-1,sw02641u,TRUE,minNumSelected=1,cats,1,1,1,1,1,1,1
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,0
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,trouble,0.4,0,1,0,1,0,1
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,with,0,0,0,0,0,0,-
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,chemical,1,1,1,1,1,1,1
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,plants,0.8,1,0,1,1,1,1
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,things,0.2,0,1,0,0,0,0
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,like,0,0,0,0,0,0,-
s_34,sw02648,sw02648,1,-1,sw02648u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,0
s_35,sw02657,sw02657,1,-1,sw02657u,TRUE,minNumSelected=1,um,0,0,0,0,0,0,-
s_35,sw02657,sw02657,1,-1,sw02657u,TRUE,minNumSelected=1,me,0,0,0,0,0,0,-
s_35,sw02657,sw02657,1,-1,sw02657u,TRUE,minNumSelected=1,either,0,0,0,0,0,0,-
