StimulusID,,,,,,,,Word,sum.p,A12YM8XYCDEA3.p,A2C0QNEIOSKAV5.p,A3SKEW89V5S0DI.p,A70L26UXLTGLC.p,AVXEDARJC5HLU.p,Switchboard
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,are,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,certainly,0,0,0,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,parts,0.2,0,1,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,town,0.2,0,1,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,would,0,0,0,0,0,0,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,not,0.4,0,0,1,0,1,0
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,want,0.2,0,0,1,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,live,0.4,0,1,1,0,0,1
s_50,sw03111,sw03111,1,-1,sw03111u,TRUE,minNumSelected=1,in,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,yes,0.2,0,0,0,1,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,yes,0.4,1,1,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,it's,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,becoming,0.4,0,1,1,0,0,1
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,more,0.2,1,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,popular,0.8,1,1,1,0,1,1
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,then,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,has,0,0,0,0,0,0,1
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,been,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,for,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,while,0.2,0,0,1,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_51,sw03140,sw03140,1,-1,sw03140u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,it's,0,0,0,0,0,0,-
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,am,0.2,0,1,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,pretty,0,0,0,0,0,0,0
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,much,0,0,0,0,0,0,1
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,against,1,1,1,1,1,1,-
s_52,sw03150,sw03150,1,-1,sw03150u,TRUE,minNumSelected=1,it,0.4,1,0,0,1,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,am,0,0,0,0,0,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,very,0.2,0,0,0,1,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,much,0.2,0,0,0,1,0,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,for,0.8,1,1,0,1,1,-
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,capital,0.8,1,1,1,0,1,0
s_53,sw03283,sw03283,1,-1,sw03283u,TRUE,minNumSelected=1,punishment,0.8,1,1,1,0,1,0
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,wa-,0,0,0,0,0,0,-
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,just,0,0,0,0,0,0,0
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,last,0,0,0,0,0,0,1
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,Friday,0.2,0,1,0,0,0,1
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,got,0.4,1,0,1,0,0,0
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,off,0.4,1,0,1,0,0,-
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,capital,0.8,1,1,0,1,1,1
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,murder,1,1,1,1,1,1,1
s_54,sw03503,sw03503,1,-1,sw03503u,TRUE,minNumSelected=1,case,0.6,1,0,1,1,0,1
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,no,0.2,0,0,0,1,0,-
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,you,0,0,0,0,0,0,1
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,probably,0,0,0,0,0,0,1
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,get,0.2,1,0,0,0,0,0
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,charged,0.6,1,1,0,0,1,1
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,like,0,0,0,0,0,0,-
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,nickel,0.8,1,1,1,0,1,1
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,or,0,0,0,0,0,0,-
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,something,0,0,0,0,0,0,1
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,like,0,0,0,0,0,0,-
s_55,sw03515,sw03515,1,-1,sw03515u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,1
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,got,0,0,0,0,0,0,0
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,Lexus,1,1,1,1,1,1,1
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,LS,1,1,1,1,1,1,1
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,four,0.2,0,0,0,1,0,1
s_56,sw03639,sw03639,1,-1,sw03639u,TRUE,minNumSelected=1,hundred,0.2,0,0,0,1,0,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,it's,0,0,0,0,0,0,0
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,real,0.2,0,0,0,1,0,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,good,0.8,1,1,1,1,0,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,concept,0.8,1,1,1,0,1,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,drug,0.6,1,0,1,0,1,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,testing,0.8,1,1,1,0,1,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,procedures,0.4,0,1,1,0,0,1
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,would,0,0,0,0,0,0,0
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,0
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,be,0.2,1,0,0,0,0,0
s_57,sw03660,sw03660,1,-1,sw03660u,TRUE,minNumSelected=1,refined,0.4,1,0,1,0,0,1
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,yeah,0.6,1,0,1,1,0,-
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,right,0,0,0,0,0,0,-
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,now,0.4,0,1,0,0,1,-
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,-
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,am,0.2,0,1,0,0,0,-
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,so,0,0,0,0,0,0,-
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,that's,0,0,0,0,0,0,0
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,what,0,0,0,0,0,0,0
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,brought,0.6,0,1,1,0,1,0
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,me,0.2,0,0,1,0,0,0
s_58,sw03663,sw03663,1,-1,sw03663u,TRUE,minNumSelected=1,here,0.2,0,1,0,0,0,0
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,we,0,0,0,0,0,0,0
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,0
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,three,0.2,0,0,0,1,0,1
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,dogs,1,1,1,1,1,1,1
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,and,0,0,0,0,0,0,-
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,two,0.2,0,0,0,1,0,1
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,birds,1,1,1,1,1,1,1
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,at,0,0,0,0,0,0,-
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,this,0,0,0,0,0,0,0
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,point,0,0,0,0,0,0,0
s_59,sw03691,sw03691,1,-1,sw03691u,TRUE,minNumSelected=1,parakeets,0.6,0,1,1,1,0,-
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,yeah,0.6,1,1,0,1,0,-
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,think,0,0,0,0,0,0,0
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,i'm,0,0,0,0,0,0,0
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,going,0,0,0,0,0,0,0
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,to,0,0,0,0,0,0,-
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,do,0.2,0,1,0,0,0,0
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,this,0.4,1,0,0,1,0,1
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,spring,1,1,1,1,1,1,1
s_60,sw03756,sw03756,1,-1,sw03756u,TRUE,minNumSelected=1,actually,0,0,0,0,0,0,0
s_61,sw03876,sw03876,1,-1,sw03876u,TRUE,minNumSelected=1,yeah,0.8,1,1,1,1,0,-
s_61,sw03876,sw03876,1,-1,sw03876u,TRUE,minNumSelected=1,i've,0,0,0,0,0,0,0
s_61,sw03876,sw03876,1,-1,sw03876u,TRUE,minNumSelected=1,heard,0.4,0,1,0,0,1,0
s_61,sw03876,sw03876,1,-1,sw03876u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,0
s_61,sw03876,sw03876,1,-1,sw03876u,TRUE,minNumSelected=1,too,0.2,0,0,1,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,no,0.4,1,0,0,1,0,-
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,-
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,only,0.2,0,1,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,thing,0.2,0,1,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,i've,0,0,0,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,ever,0,0,0,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,had,0,0,0,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,is,0,0,0,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,i've,0,0,0,0,0,0,0
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,had,0,0,0,0,0,0,-
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,my,0.2,1,0,0,0,0,-
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,wallet,1,1,1,1,1,1,-
s_62,sw04023,sw04023,1,-1,sw04023u,TRUE,minNumSelected=1,lifted,0.8,0,1,1,1,1,-
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,yeah,0.8,1,0,1,1,1,-
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,the,0,0,0,0,0,0,0
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,did,0,0,0,0,0,0,0
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,happen,0.4,0,1,0,1,0,0
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,at,0,0,0,0,0,0,-
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,cafeteria,0.8,0,1,1,1,1,1
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,or,0,0,0,0,0,0,-
s_63,sw04077,sw04077,1,-1,sw04077u,TRUE,minNumSelected=1,something,0.2,0,1,0,0,0,0
s_64,sw04101,sw04101,1,-1,sw04101u,TRUE,minNumSelected=1,they,0.4,0,0,1,1,0,0
s_64,sw04101,sw04101,1,-1,sw04101u,TRUE,minNumSelected=1,have,0.4,1,0,0,1,0,0
s_64,sw04101,sw04101,1,-1,sw04101u,TRUE,minNumSelected=1,done,0.8,1,1,1,0,1,1
s_64,sw04101,sw04101,1,-1,sw04101u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_64,sw04101,sw04101,1,-1,sw04101u,TRUE,minNumSelected=1,some,0.2,0,1,0,0,0,-
s_65,sw04149,sw04149,1,-1,sw04149u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_65,sw04149,sw04149,1,-1,sw04149u,TRUE,minNumSelected=1,actually,0.2,0,1,0,0,0,0
s_65,sw04149,sw04149,1,-1,sw04149u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_65,sw04149,sw04149,1,-1,sw04149u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,0
s_65,sw04149,sw04149,1,-1,sw04149u,TRUE,minNumSelected=1,four,1,1,1,1,1,1,1
s_65,sw04149,sw04149,1,-1,sw04149u,TRUE,minNumSelected=1,kids,0.8,1,0,1,1,1,0
s_66,sw04327,sw04327,1,-1,sw04327u,TRUE,minNumSelected=1,that,0.2,0,0,0,1,0,0
s_66,sw04327,sw04327,1,-1,sw04327u,TRUE,minNumSelected=1,may,0.4,0,1,0,1,0,0
s_66,sw04327,sw04327,1,-1,sw04327u,TRUE,minNumSelected=1,very,0.4,1,0,0,0,1,0
s_66,sw04327,sw04327,1,-1,sw04327u,TRUE,minNumSelected=1,well,0.6,1,0,1,0,1,0
s_66,sw04327,sw04327,1,-1,sw04327u,TRUE,minNumSelected=1,be,0.8,1,1,1,1,0,1
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,suppose,0.4,0,1,0,0,1,0
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,you,0.2,0,0,0,1,0,0
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,may,0.4,1,0,0,1,0,0
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,be,0.4,1,0,0,1,0,0
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,right,1,1,1,1,1,1,0
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,on,0,0,0,0,0,0,-
s_67,sw04370,sw04370,1,-1,sw04370u,TRUE,minNumSelected=1,that,0,0,0,0,0,0,0
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,actually,0,0,0,0,0,0,-
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,i,0.2,0,0,0,1,0,0
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,don't,1,1,1,1,1,1,1
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,think,0.6,1,1,0,1,0,0
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,they're,0,0,0,0,0,0,0
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,out,0.8,1,1,1,1,0,-
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,of,0.6,1,1,0,1,0,-
s_68,sw04372,sw04372,1,-1,sw04372u,TRUE,minNumSelected=1,line,1,1,1,1,1,1,0
s_69,sw04642,sw04642,1,-1,sw04642u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_69,sw04642,sw04642,1,-1,sw04642u,TRUE,minNumSelected=1,have,0,0,0,0,0,0,0
s_69,sw04642,sw04642,1,-1,sw04642u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_69,sw04642,sw04642,1,-1,sw04642u,TRUE,minNumSelected=1,Pontiac,1,1,1,1,1,1,1
s_69,sw04642,sw04642,1,-1,sw04642u,TRUE,minNumSelected=1,six,0.4,0,1,0,1,0,1
s_69,sw04642,sw04642,1,-1,sw04642u,TRUE,minNumSelected=1,thousand,0.4,0,1,0,1,0,1
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,well,0,0,0,0,0,0,-
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,i'm,0,0,0,0,0,0,0
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,kind,0,0,0,0,0,0,0
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,0
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,in,0.4,1,0,0,1,0,-
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,favor,1,1,1,1,1,1,1
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,of,0,0,0,0,0,0,-
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,for,0.2,1,0,0,0,0,-
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,certain,0.8,1,1,1,1,0,0
s_70,sw04801,sw04801,1,-1,sw04801u,TRUE,minNumSelected=1,crimes,1,1,1,1,1,1,0
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,no,0,0,0,0,0,0,-
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,that's,0.4,1,0,0,1,0,-
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,right,0.6,1,0,1,1,0,-
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,1
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,work,0.6,0,1,1,1,0,0
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,for,0,0,0,0,0,0,-
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,a,0,0,0,0,0,0,-
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,law,0.8,0,1,1,1,1,1
s_71,sw04830,sw04830,1,-1,sw04830u,TRUE,minNumSelected=1,firm,0.8,0,1,1,1,1,1
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,uh,0,0,0,0,0,0,-
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,nah,0.4,1,0,0,1,0,-
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,i,0,0,0,0,0,0,0
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,wouldn't,0,0,0,0,0,0,0
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,call,0,0,0,0,0,0,0
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,it,0,0,0,0,0,0,0
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,invading,0.4,0,1,1,0,0,1
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,my,0,0,0,0,0,0,1
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,privacy,0.6,0,1,1,0,1,1
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,by,0,0,0,0,0,0,-
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,any,0,0,0,0,0,0,-
s_72,sw04834,sw04834,1,-1,sw04834u,TRUE,minNumSelected=1,means,0,0,0,0,0,0,0